ID,Xalarl,Yalarl,Zalarl,Xalarr,Yalarr,Zalarr,Xastl,Yastl,Zastl,Xastr,Yastr,Zastr,Xaubl,Yaubl,Zaubl,Xaubr,Yaubr,Zaubr,Xbas,Ybas,Zbas,Xbrg,Ybrg,Zbrg,Xdacl,Ydacl,Zdacl,Xdacr,Ydacr,Zdacr,Xectl,Yectl,Zectl,Xectr,Yectr,Zectr,Xeurl,Yeurl,Zeurl,Xeurr,Yeurr,Zeurr,Xfmal,Yfmal,Zfmal,Xfmar,Yfmar,Zfmar,Xfmtl,Yfmtl,Zfmtl,Xfmtr,Yfmtr,Zfmtr,Xglb,Yglb,Zglb,Xlam,Ylam,Zlam,Xnas,Ynas,Znas,Xnlhil,Ynlhil,Znlhil,Xnlhir,Ynlhir,Znlhir,Xobhi,Yobhi,Zobhi,Xobhs,Yobhs,Zobhs,Xops,Yops,Zops,Xporl,Yporl,Zporl,Xporr,Yporr,Zporr,Xstpl,Ystpl,Zstpl,Xstpr,Ystpr,Zstpr,Xwfbl,Ywfbl,Zwfbl,Xwfbr,Ywfbr,Zwfbr,Xwmhi,Ywmhi,Zwmhi,Xwmhs,Ywmhs,Zwmhs,Xxfbl,Yxfbl,Zxfbl,Xxfbr,Yxfbr,Zxfbr,Xzygool,Yzygool,Zzygool,Xzygoor,Yzygoor,Zzygoor
ID,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38
CU094,-272.5489,164.6559,112.6019,-275.788,191.0921,107.1958,-140.9938,146.376,154.0381,-146.5395,254.0056,131.701,-196.0935,129.6208,145.8372,-208.1969,255.6991,122.3277,-195.8144,187.7641,108.2538,-210.2955,216.073,245.1977,-273.724,175.2416,147.4836,-275.771,195.8696,142.3848,-261.6347,137.5138,147.9309,-272.3438,233.5168,129.1256,-185.1055,131.6526,202.6958,-194.5938,278.0855,163.6263,-262.1507,141.4626,159.1448,-271.9637,234.3528,139.2779,-256.8894,140.0856,168.9199,-268.8432,240.0687,148.2674,-283.2908,188.5046,163.3206,-117.4913,213.8489,196.2385,-280.8764,186.9065,153.7188,-270.5409,169.4341,101.3395,-272.831,181.8295,98.6108,-269.3165,157.9805,133.1685,-270.7809,154.0692,167.0416,-160.7607,189.1471,109.0314,-188.6204,135.4566,141.5735,-199.5118,250.6025,119.0409,-234.9462,149.1599,219.1186,-246.1701,257.4047,195.0887,-263.9327,148.8285,182.4182,-271.0793,238.0014,165.2244,-252.1108,135.6305,112.8052,-266.3279,142.2821,136.7542,-236.8916,142.9877,203.2691,-248.2786,256.3466,176.5913,-268.8046,154.4544,132.634,-276.5909,208.2605,122.7845
CU092,-252.4595,200.2933,109.6608,-254.3123,225.4268,105.6893,-114.0538,175.5261,153.8866,-128.4068,285.3488,143.125,-167.6615,159.1374,141.0874,-178.8394,286.1887,126.7198,-164.345,221.3009,110.1105,-204.0269,230.2346,246.1842,-250.6561,206.2816,141.1116,-251.5407,226.7965,139.7973,-238.7244,166.1023,139.5791,-246.8908,268.3577,129.982,-164.625,158.3349,182.8884,-176.1357,299.6465,172.5149,-240.6067,166.2585,152.9155,-248.2329,268.3278,140.5511,-237.6324,163.9345,158.4537,-245.3917,272.5332,146.2389,-263.314,216.9218,159.5743,-97.2769,238.1773,206.4051,-261.2103,216.7432,149.1741,-252.4334,206.5916,96.4372,-253.2937,216.3278,95.9434,-248.4572,186.575,127.3525,-251.2482,179.0197,160.8402,-125.86,226.5635,110.3756,-161.9272,162.5216,139.3216,-175.1399,283.2042,126.3964,-204.2464,170.6419,208.8298,-218.6391,283.1486,202.4895,-240.2047,174.2771,176.9578,-247.21,268.285,164.1203,-231.316,170.5363,105.9824,-246.8085,174.7185,127.6974,-216.2618,168.12,188.3243,-220.994,285.53,183.6672,-248.7643,187.756,127.4154,-254.3071,241.028,121.4086
CU088,-258.1424,188.8274,122.8102,-260.0194,215.7717,117.1785,-117.5059,162.9734,149.7418,-130.317,277.5878,133.2131,-176.8263,149.8066,146.9309,-190.3169,278.9865,124.6551,-172.6832,209.4467,106.523,-187.5111,235.8111,252.5527,-253.5515,199.2175,156.7098,-255.2748,219.1973,154.046,-242.8974,160.2323,156.0266,-253.0946,257.8463,139.9763,-152.253,152.0412,196.9518,-167.1457,297.8095,168.9035,-244.4209,162.9678,168.7236,-253.594,258.4095,151.6068,-238.3992,162.1216,174.0699,-250.9535,263.0331,155.775,-262.9503,212.2278,174.3342,-91.1562,232.6509,197.6066,-260.3249,210.725,163.0752,-256.494,195.1698,112.5228,-257.2523,206.4196,110.5956,-251.3819,178.993,141.3524,-252.2841,175.3855,175.5545,-136.0884,212.7804,107.3514,-168.6136,153.7297,145.0103,-179.2701,275.1431,125.0188,-200.0171,169.9506,226.0094,-213.0444,282.0852,207.5884,-241.2592,169.7365,189.6708,-250.5486,261.2734,172.8731,-237.5349,161.0292,117.6803,-248.5539,167.271,142.7769,-204.665,164.6383,213.5307,-216.8837,282.395,194.4757,-252.1935,181.9069,141.6492,-257.6501,230.5369,132.7985
CU087,-283.8156,178.0138,117.5129,-284.4878,202.1671,113.1596,-154.6258,146.8647,151.8439,-157.7498,250.6824,133.9271,-211.3062,137.0588,147.3242,-215.4617,256.7826,124.1782,-204.7332,191.3841,108.2308,-225.4964,216.9764,246.0193,-279.8292,186.6058,149.0325,-281.5761,206.1289,145.5773,-273.822,150.317,150.6634,-276.8512,241.0219,133.4416,-192.9233,135.3234,201.0113,-203.6765,277.7124,173.3803,-275.017,153.884,164.354,-277.1237,242.3299,146.5361,-270.6701,150.9731,169.4391,-272.6166,247.395,151.2609,-290.7522,200.2767,167.8414,-135.0079,207.0544,200.687,-287.8577,198.1816,156.8796,-283.7332,183.2209,108.2744,-284.231,193.5756,106.2354,-281.0018,168.463,135.8371,-281.8743,164.259,170.3673,-167.3575,191.3158,106.9085,-204.7097,138.9993,144.9423,-208.8394,251.676,121.8616,-245.9758,152.6565,209.9896,-247.0335,263.7987,191.9744,-272.9863,158.5506,181.2954,-275.9166,245.1065,165.4151,-266.2537,148.8053,119.4179,-279.0201,155.0457,139.2253,-246.5343,149.7184,201.4195,-249.4317,262.5847,182.0727,-280.7589,165.2883,135.9409,-282.4678,221.8778,125.6689
CU089,-237.474,180.6609,111.9586,-242.0187,206.0182,107.1717,-111.6935,169.9272,155.6171,-126.9623,270.2516,141.841,-156.6146,146.8042,142.8365,-174.8363,268.1275,124.7079,-158.8709,206.4552,115.4525,-193.5278,218.8365,239.9103,-238.5642,188.5118,144.4044,-241.9752,207.1479,141.0282,-223.0129,148.7392,140.9443,-238.6595,248.0836,126.8279,-140.1561,150.8791,182.5075,-165.0585,283.9508,171.3791,-231.7648,152.0804,158.1428,-245.6108,246.9508,142.3225,-227.2645,150.0627,160.396,-241.981,251.0731,142.559,-249.9711,199.7847,161.7929,-91.7668,228.2167,191.9725,-248.16,197.7268,151.4979,-238.8391,187.1101,101.0845,-239.9881,198.6535,99.5398,-234.6553,172.906,129.2434,-238.7994,162.6595,163.6968,-126.9738,212.2367,110.8017,-148.4804,152.249,140.5079,-166.6204,265.5138,123.4207,-195.5259,155.526,203.6466,-211.8505,267.3241,187.9876,-232.8199,160.9771,176.3875,-244.5699,244.7085,163.3529,-218.1567,153.9682,114.6599,-228.2198,155.4434,128.8704,-198.9034,150.9937,185.3409,-214.9743,264.919,172.9734,-231.3956,164.8475,127.8273,-241.7629,226.1657,118.2074
CU081,-246.1272,224.3172,112.1718,-248.2098,248.5602,108.6621,-122.8235,197.6294,154.5798,-128.9304,296.6309,142.1922,-175.1274,181.7605,148.069,-180.8316,306.3672,127.8625,-167.7961,240.1909,108.3001,-196.7266,258.4819,244.4666,-245.667,232.46,146.2798,-248.1672,251.1989,144.2357,-238.1261,195.522,147.6083,-244.3512,286.306,129.2853,-171.2829,183.5752,186.2328,-175.5156,320.6973,165.8651,-239.1726,197.1269,158.1072,-245.527,288.9324,142.8215,-236.9935,194.5857,162.6006,-243.6626,293.6161,146.9484,-258.2636,244.6194,165.6561,-98.3277,255.1873,198.7319,-252.1623,243.2614,152.675,-245.7623,229.9188,105.4426,-246.3963,241.3111,102.8803,-245.0448,212.8902,131.1904,-247.7545,210.252,166.1739,-131.171,243.4673,109.8683,-167.1725,185.5453,142.9894,-172.0312,301.3278,125.1206,-207.6844,198.0817,211.9314,-216.9051,311.0797,192.1475,-239.4789,201.0224,177.5243,-245.9476,292.8698,159.0071,-232.504,195.1895,114.0811,-244.4756,201.6675,132.9967,-212.1276,196.1435,204.5972,-221.6225,309.1027,185.6541,-244.9515,216.0964,131.5172,-248.2417,262.1601,122.7599
CU083,-245.8543,151.4485,120.073,-252.4312,174.5256,114.7077,-116.0046,146.1595,154.6704,-142.1818,253.8802,134.2292,-165.409,126.7956,141.2048,-193.9575,241.4621,119.1777,-167.6665,183.026,107.5562,-192.8097,200.3075,241.1358,-237.5419,161.9836,151.4034,-242.9039,180.1332,148.9352,-222.112,125.3551,150.3384,-244.9021,218.0774,136.0599,-138.1899,133.9719,186.1433,-174.3589,259.781,154.3064,-222.3873,127.7815,162.8956,-244.9368,219.6623,147.0731,-219.5136,127.142,166.7983,-242.952,222.6422,149.9883,-247.8152,172.4843,172.3825,-92.3849,218.9948,197.477,-246.7403,170.0392,155.7654,-249.6119,156.5045,108.8785,-251.6463,165.2781,107.0848,-237.1506,143.1851,138.9932,-233.2025,139.7331,172.7698,-130.5616,191.174,105.0599,-158.5521,130.1392,138.6966,-186.1107,239.9102,117.584,-189.2443,144.1736,216.0918,-213.741,240.1258,194.4169,-223.306,135.4203,179.3099,-243.4597,217.8192,166.6638,-220.705,122.858,119.6534,-229.7667,128.5509,141.366,-191.577,140.133,206.1725,-216.039,237.8868,183.3148,-236.9086,142.0736,138.6853,-250.4111,192.7726,130.9959
CU086,-285.9063,169.2056,118.3773,-285.8885,196.5368,114.3197,-144.6073,138.9987,147.4822,-155.1416,250.2143,130.6365,-206.4348,120.762,146.0626,-210.8334,255.7381,123.1218,-195.7975,183.4698,103.3646,-215.9955,205.1087,252.7716,-274.7067,177.7141,156.051,-276.4232,201.1241,152.2249,-267.791,137.128,153.6256,-270.921,239.9304,137.4751,-186.3482,119.6756,198.5344,-190.4198,273.0403,170.6498,-271.8265,139.9741,169.6881,-274.728,241.8281,153.4872,-266.0593,135.9006,172.6357,-271.2599,246.9113,155.7112,-288.3333,191.2881,175.5704,-123.6403,200.6536,190.0849,-284.7831,189.8587,162.8988,-286.045,175.8882,109.7427,-286.7961,187.6705,107.4831,-279.1957,158.6619,142.6284,-277.0336,153.6094,176.0045,-160.4685,184.3374,101.8925,-198.1691,123.2942,141.4809,-202.2696,251.3358,119.1465,-228.3942,144.5652,232.0834,-231.4282,257.8804,211.4285,-268.5961,148.2132,193.7482,-271.3781,242.0182,175.054,-270.1005,138.8672,114.1919,-278.3073,145.3215,142.0843,-238.1287,135.8361,211.9313,-239.037,259.3489,190.7914,-279.1903,160.1609,142.7316,-280.0793,214.8083,132.0862
CU084,-243.3061,204.9738,114.4694,-246.4966,227.5009,111.6112,-112.6335,192.7483,154.2486,-126.2174,299.7474,132.916,-163.9403,170.5122,147.4689,-182.7133,297.5889,125.1799,-163.8692,231.4755,110.9403,-184.8158,251.1772,246.2238,-240.3968,213.8498,151.633,-243.8438,233.4063,148.5835,-225.8566,175.2678,151.7866,-239.8867,273.1552,135.8,-151.5101,172.3348,187.3421,-170.7827,313.1808,158.8485,-227.6006,177.3593,163.2253,-241.3276,274.4323,147.1328,-224.0149,175.9621,167.9619,-239.5531,278.1749,150.3283,-250.992,224.6481,166.666,-95.1388,258.6273,200.2166,-250.0335,223.2162,159.6545,-243.4687,209.8315,106.3833,-245.4782,221.1517,106.4786,-238.1632,196.0889,136.4162,-237.2409,188.8685,171.7014,-129.4138,234.6735,107.3819,-153.1831,176.3464,140.5733,-171.8957,293.5863,120.0796,-197.7816,183.7861,214.0952,-215.2613,296.2509,191.8563,-228.5767,184.8157,182.3222,-240.5368,274.9135,166.3365,-221.5143,177.9781,116.4373,-232.8572,181.073,137.8236,-199.5337,180.2118,203.9306,-215.2144,296.4322,184.7711,-237.7477,194.7921,136.2827,-244.7094,248.2921,126.6944
CU055,-258.9534,206.0789,122.5201,-260.9632,233.0941,118.0659,-130.0137,183.0851,150.2088,-135.7631,286.0249,135.1016,-179.7871,166.3253,145.2229,-187.8767,288.2695,126.6663,-181.8921,224.1533,114.282,-196.0233,244.1756,247.5146,-253.5031,214.9964,157.0548,-255.3733,233.4097,155.1745,-246.2061,176.3905,154.6261,-251.0914,271.0936,140.1384,-157.0921,167.1973,201.5855,-169.9521,306.9358,183.367,-249.0138,180.6383,168.8151,-252.681,270.8049,153.9444,-241.9036,175.7774,169.7397,-248.3515,275.865,155.3406,-263.0762,226.827,176.7278,-107.5294,245.2795,212.9447,-261.2784,224.8942,164.9567,-258.3508,211.8241,115.5675,-258.1785,225.6168,112.8277,-256.0461,195.1959,141.5437,-254.8414,193.6856,175.196,-148.9097,227.1358,107.9219,-173.2253,170.8654,141.5567,-181.614,284.2182,125.1122,-210.8603,177.2985,214.2481,-219.2099,290.0399,199.5699,-246.471,185.6352,185.5219,-252.232,269.4422,170.3047,-243.4721,181.5111,120.239,-254.2502,186.3987,141.6067,-213.5232,176.1097,206.4123,-219.0529,289.8081,190.6298,-255.9037,197.685,142.0167,-257.2813,247.3329,133.0966
CU051,-267.5688,208.571,118.0186,-270.0884,234.6213,115.8336,-140.6509,188.6054,148.0185,-142.7822,291.2647,131.4901,-192.713,175.2187,141.8969,-197.7212,292.9182,129.0424,-189.0627,230.4841,106.7552,-206.8687,245.2008,247.2196,-261.134,216.7625,154.8083,-264.6591,238.601,153.0965,-253.3046,181.2902,149.2799,-260.9908,272.1807,137.3125,-166.3215,170.6839,193.0943,-182.3948,312.6153,174.7786,-254.6368,183.4741,162.5419,-261.4993,274.3311,152.476,-251.6405,181.0867,167.1933,-259.1046,276.9789,155.7971,-274.1334,228.4894,172.7526,-108.9369,247.5605,188.6738,-271.2529,227.7178,163.0555,-269.161,214.0416,110.7619,-269.8018,227.5934,109.496,-263.1596,202.4208,138.4293,-263.0366,194.316,170.709,-154.3714,234.6821,104.8521,-182.6822,178.141,140.1858,-190.2509,290.0521,127.7396,-216.6635,186.8146,224.0586,-226.5121,289.9402,208.8689,-256.8312,191.4101,186.8826,-262.2611,273.0573,176.1525,-250.58,179.3549,116.8491,-258.802,185.7069,140.4198,-221.6868,181.257,206.869,-226.1696,293.3551,195.7896,-262.6461,197.053,137.9825,-267.4462,254.606,130.1914
CU039,-260.4698,230.788,131.1403,-262.1238,252.5067,123.927,-124.79,198.7764,145.095,-130.4646,306.0587,118.4233,-181.9843,188.89,155.4602,-192.1595,311.2375,119.6782,-179.7616,241.9274,108.0714,-184.6782,275.5266,251.0696,-248.3304,241.0113,161.713,-248.9776,260.6356,156.2543,-238.4752,204.4451,164.4864,-246.375,295.5657,137.8165,-149.0747,196.2332,217.0577,-155.6924,340.0389,175.4849,-237.8038,207.6099,177.5439,-245.5249,299.1319,151.4125,-234.4411,206.019,183.7049,-242.8752,304.8372,156.1604,-258.4077,256.0743,180.1423,-89.0827,270.8623,191.0779,-257.9433,251.9868,163.456,-261.7529,233.5797,122.5783,-262.6791,244.9872,118.7708,-252.1623,221.7363,151.719,-247.7154,222.0658,185.3684,-140.4751,243.4993,101.4781,-172.1979,191.6888,148.7192,-181.3676,312.1001,117.7412,-197.7877,214.9397,229.5784,-205.5159,325.0072,204.3237,-236.3168,216.7245,198.9148,-241.098,303.9616,178.4072,-239.6272,201.3013,131.716,-249.2344,211.8882,152.7537,-199.6492,209.5007,219.7178,-210.7205,323.4811,188.7515,-252.0223,220.2207,151.4801,-255.7308,273.6958,136.6109
CU065,-232.6947,225.2316,120.5288,-233.7835,247.3491,115.8342,-95.092,195.5899,146.5022,-106.0946,297.0829,129.8886,-150.1967,183.8952,141.4341,-162.2288,302.6407,122.727,-150.6316,238.8783,106.8372,-154.2035,263.3208,249.576,-224.9294,234.5146,156.78,-226.5358,252.5036,153.9389,-214.7033,194.6561,155.1472,-222.8021,290.9617,140.151,-126.9457,188.97,209.6014,-127.5635,322.2603,186.3468,-214.6287,198.0573,168.4812,-222.9247,292.8925,152.7119,-210.1251,195.8916,174.8611,-217.9016,297.7195,156.7583,-232.7864,246.4048,176.2778,-68.9575,257.9219,189.6272,-231.4829,245.1887,165.2628,-234.5529,229.087,111.8493,-235.5205,240.5394,109.5113,-227.6535,215.8626,142.4023,-224.3189,212.1291,177.642,-112.6064,240.5029,104.4182,-144.2231,186.0905,139.7357,-153.0405,299.3629,121.6591,-172.4153,203.8657,224.1588,-181.7216,311.7261,205.9964,-213.5595,205.8391,190.3304,-219.9761,294.6892,177.898,-213.376,194.9191,119.2727,-222.3568,200.2527,144.5445,-175.1088,198.4322,210.5058,-184.947,311.731,193.6083,-227.9974,214.0705,142.1289,-233.1473,266.6822,133.2997
CU066,-235.9069,224.0286,118.8696,-236.9512,251.7464,114.8523,-105.5109,193.8919,152.6551,-106.3641,300.3163,132.8478,-160.9836,183.4457,144.3278,-164.7387,306.4571,124.2416,-153.9244,240.6719,108.4633,-170.4816,266.2296,247.9047,-229.7283,231.534,154.9456,-232.9965,254.7641,150.8338,-221.3641,193.7577,152.0307,-225.8717,291.1099,134.3397,-148.9509,180.5166,199.2146,-151.7411,324.7648,177.3654,-223.802,197.8183,166.2158,-227.8773,291.8404,149.9892,-218.4582,194.5868,170.8941,-222.2757,296.735,153.3068,-241.4451,250.2095,175.986,-79.8062,258.1944,190.6305,-238.7245,244.8416,161.5573,-234.1262,229.5541,110.4027,-235.1363,242.8549,107.8631,-229.241,213.9777,135.7908,-230.4435,209.5915,173.2107,-114.512,240.2794,107.2949,-151.3772,185.7345,143.4873,-156.0303,303.6053,122.5778,-190.4655,194.8258,215.6867,-190.5893,315.8657,199.6175,-221.083,201.0554,183.5895,-224.0031,294.8233,168.4748,-216.7377,197.4965,116.7784,-226.9262,201.8276,137.9376,-196.688,193.3545,197.2993,-193.9143,314.8252,189.9371,-229.3659,212.4654,135.3463,-232.3981,266.287,126.5956
CU054,-262.9188,206.878,120.5477,-267.345,230.0846,117.0401,-131.3848,187.5177,140.9855,-147.843,290.8033,131.4247,-180.9393,170.4303,138.3622,-205.6497,291.846,124.3281,-185.4301,230.2474,107.2381,-190.732,242.0665,244.1354,-255.1283,214.568,154.3968,-259.6271,232.2016,151.7714,-244.3248,179.1454,150.5691,-258.2469,269.4557,140.7017,-164.7612,170.0753,191.6073,-179.8733,309.011,174.4922,-244.8375,181.7822,165.1938,-259.0927,269.1022,153.7319,-240.9165,179.6365,167.8308,-255.8161,273.3385,156.3423,-264.4002,226.436,176.8793,-104.5765,249.5415,179.1377,-263.5706,224.8647,160.7713,-265.1807,212.4623,112.0848,-267.3793,222.7176,110.9553,-255.3512,197.4517,138.112,-252.2324,194.0652,172.4408,-154.2297,233.8102,104.1339,-175.3628,175.4969,134.798,-194.385,289.1115,121.7066,-202.0703,179.2659,212.0041,-223.8965,293.2595,197.3452,-244.5595,187.1066,180.5146,-255.5437,269.3079,170.3339,-242.9521,181.1507,120.4734,-250.3843,184.1591,140.5135,-204.51,177.2137,203.9586,-224.6016,293.0396,191.3451,-254.1871,194.1182,138.4572,-264.3235,246.8468,132.5691
CU095,-261.0714,184.163,134.2827,-265.7421,210.5441,130.8725,-131.797,170.9343,156.1279,-141.3795,270.7385,151.5461,-178.1828,152.6989,149.7352,-204.1466,272.35,133.853,-185.3242,211.2203,124.0474,-208.0389,226.1822,254.0478,-255.1505,190.2623,161.065,-259.2354,212.8988,157.9921,-241.7877,155.8702,158.4861,-259.8612,248.5801,144.9453,-162.0523,149.7727,193.1184,-184.6683,295.2355,172.724,-243.367,158.0964,169.8493,-260.9546,249.0856,158.1382,-238.9904,155.372,175.5383,-259.0205,253.1068,162.7629,-266.7909,202.2134,178.0537,-118.4318,238.1753,216.4157,-264.1367,201.4351,166.925,-261.9926,190.2224,121.1806,-264.068,201.7882,119.756,-252.7584,174.7249,146.2636,-252.1435,169.6511,178.3403,-154.4928,218.9448,117.4702,-173.0247,155.3017,148.2954,-195.132,272.8509,133.9418,-207.6924,160.5184,214.9028,-234.9377,269.1983,197.8834,-244.5132,162.5275,190.1396,-261.3248,249.0007,176.0765,-236.9661,160.5402,126.8769,-247.5365,162.1642,146.4556,-213.2981,157.9194,208.1963,-236.4581,267.6823,191.4514,-250.6837,170.22,145.3782,-262.8378,230.7044,137.5375
CU072,-253.4125,226.2067,119.9614,-253.0089,249.8182,115.1823,-122.3753,185.0393,152.5835,-116.6,295.7725,131.1565,-179.2636,179.495,146.5161,-174.9524,303.3917,124.3029,-167.9863,238.4841,109.9955,-188.1364,260.7822,246.4534,-248.3222,235.316,152.8461,-248.6505,252.4109,151.8145,-242.5753,195.8833,148.6576,-241.7056,288.4553,133.3268,-162.2401,178.3475,208.6889,-149.9458,323.0875,185.9858,-242.9055,198.6301,160.6908,-241.657,290.2621,146.0156,-238.9403,195.9527,167.3297,-236.698,294.5872,150.48,-258.0262,246.2192,169.7065,-89.1305,250.2598,191.6865,-256.4422,244.8046,160.0602,-253.5509,231.1579,111.5848,-253.0588,242.4982,110.4184,-249.2757,216.1695,135.461,-250.8049,212.9838,170.3634,-127.5701,234.2856,107.675,-171.4371,183.502,144.6556,-167.4886,299.5769,124.4169,-202.3707,194.2628,222.0128,-203.5114,312.5139,194.3722,-243.4087,204.9504,187.5233,-241.0667,293.7856,170.9235,-238.1038,195.5217,118.6153,-246.4223,202.0488,137.6108,-208.7054,190.8122,209.7429,-205.8486,312.4689,188.2624,-249.5659,218.8623,135.7294,-248.7406,263.9088,128.0191
CU029,-247.5057,179.3715,139.1033,-254.226,205.2925,134.7138,-93.8058,176.9338,136.118,-120.8166,279.3102,115.986,-154.0106,151.1489,150.2791,-189.4784,275.0703,124.3642,-165.8208,207.6875,111.5822,-157.2376,242.8132,247.5233,-238.0071,189.3923,170.6864,-243.8089,212.2906,166.1531,-220.417,153.1697,168.0244,-245.4492,249.1206,146.7147,-127.1582,160.917,178.9782,-154.0616,296.39,152.4332,-217.7368,156.5629,181.0858,-243.7069,252.5022,161.521,-214.3769,155.2085,185.951,-239.312,257.0937,164.2358,-246.7357,204.3698,189.9056,-69.0676,251.0211,175.9757,-245.0349,202.6797,180.2323,-250.1838,183.8605,127.3981,-253.4198,195.5704,124.9259,-237.5366,169.425,158.5485,-228.5271,168.6293,189.9412,-129.5088,215.3858,96.9511,-149.1407,155.7762,142.8641,-182.3885,270.4154,119.6198,-169.3554,181.6549,230.0718,-196.4724,276.9098,206.179,-212.4347,171.2506,207.646,-233.5346,255.5783,191.7875,-226.0745,154.7727,134.7284,-232.8997,159.3316,159.0153,-176.6145,169.1943,209.5676,-202.1996,275.7971,189.985,-239.9622,175.7263,159.1887,-251.9982,221.1274,149.018
CU056,-267.745,209.6646,121.1369,-267.0178,233.9396,117.5745,-148.7814,169.6127,146.1588,-142.1227,272.3592,128.5365,-197.9895,162.857,143.2383,-194.9152,281.1554,125.3749,-191.3661,219.1307,114.3675,-203.4002,231.5333,245.3884,-261.5394,214.3871,151.6569,-261.5657,236.0022,147.6567,-255.8057,178.9059,147.303,-251.7574,270.9672,136.1008,-182.8331,157.8378,179.3602,-171.5539,295.3852,159.2608,-257.6548,182.8047,164.5185,-253.0037,271.622,151.2753,-253.485,178.2879,165.0711,-249.5684,275.0089,153.7818,-267.2315,227.5122,168.6946,-107.5046,225.2715,191.4608,-265.9317,226.8485,158.2216,-268.4161,215.344,113.0287,-267.9373,226.6339,111.0807,-262.8662,197.3344,137.368,-261.8028,193.5874,170.3286,-156.8152,216.1804,110.3071,-191.7817,164.7361,141.4806,-186.1781,278.0328,124.0983,-218.3428,177.4314,211.9489,-211.1118,286.8504,198.668,-255.7717,186.2739,178.655,-252.5433,271.1685,166.2147,-254.4499,178.4387,119.5085,-259.8711,184.0891,139.1492,-226.1725,178.0368,203.0301,-217.073,284.9982,189.4852,-262.6883,193.4997,136.1978,-260.9177,254.6229,128.18
CU038,-252.5488,225.6557,126.385,-250.0103,250.25,121.4652,-122.7239,178.3412,145.6692,-112.7094,279.7223,125.438,-181.7858,171.7815,142.6834,-169.9322,294.9442,117.6181,-168.8357,225.6268,110.9261,-165.9197,256.1569,242.8431,-241.2992,235.3201,159.2612,-238.9839,254.2995,156.0852,-242.1271,197.6648,159.2182,-233.4725,288.2503,142.3936,-160.3195,167.0066,181.6864,-144.1662,310.7747,150.9667,-238.6948,199.617,172.0358,-230.5782,290.5276,153.9981,-237.0235,198.1604,176.9014,-227.8842,294.3268,157.6451,-246.6309,249.9045,181.2519,-83.745,235.6241,186.8224,-246.0908,247.6391,167.8193,-252.5711,231.5326,118.4543,-252.006,241.7836,117.1117,-245.6946,218.3738,145.5972,-244.2123,217.4804,180.5196,-132.6453,224.7662,103.3971,-172.1502,172.1591,141.2828,-160.8479,292.6737,117.6669,-196.9232,192.5357,214.7136,-185.2329,307.8239,190.8595,-236.2529,205.3702,188.3491,-227.6617,292.2187,170.0423,-241.0753,194.9836,129.187,-247.1946,205.8976,148.7594,-205.9757,193.2017,202.7704,-186.9752,306.8798,182.7752,-245.8601,216.9006,145.3334,-242.4471,265.2104,135.6976
CU053,-264.2181,202.2245,120.6651,-272.192,226.4008,116.8387,-130.1851,194.3422,140.6046,-156.3323,295.1219,129.8195,-179.0967,174.3903,138.9461,-211.3356,291.2344,120.7566,-189.6613,230.6263,107.9216,-195.8983,251.6976,242.704,-256.5688,210.6014,157.9832,-263.5727,231.53,155.8362,-240.6454,176.7728,155.0721,-265.2867,268.0202,140.9839,-157.9975,177.193,187.4439,-185.3819,313.632,164.0516,-241.4796,179.3064,167.2346,-264.9558,268.7892,154.0322,-237.2291,177.9442,169.8621,-261.7057,272.34,157.7635,-266.2666,223.5654,176.9113,-110.6783,261.136,177.2444,-264.7971,221.1293,167.7196,-264.8388,208.1421,112.649,-267.8171,219.6075,110.8104,-256.0733,192.4191,142.2013,-250.8391,190.5355,177.193,-156.7931,237.3389,104.2025,-175.2981,178.8145,135.2385,-202.8738,290.9167,119.1075,-203.5614,187.2926,212.6071,-229.4697,293.3301,201.047,-242.2734,186.3602,186.6237,-263.7298,267.9143,173.7041,-243.2128,177.7572,118.188,-250.5695,182.4242,142.2038,-204.8308,184.3372,206.0014,-234.5413,292.667,190.0553,-256.9157,194.8101,142.654,-270.6562,241.6498,136.9915
